Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,PIN,TLA,VAL
2011-01-08,04,26.000000,26.000000,38.000000,23.000000,30.000000,21.000000,,26.000000,27.000000
2011-01-08,05,28.000000,28.000000,37.000000,23.000000,30.000000,26.000000,,24.000000,28.000000
2011-01-08,06,29.000000,30.000000,35.000000,23.000000,33.000000,27.000000,,26.000000,26.000000
2011-01-08,07,30.000000,31.000000,36.000000,22.000000,33.000000,27.000000,,29.000000,31.000000
2011-01-08,08,27.000000,42.000000,43.000000,26.000000,39.000000,28.000000,,30.000000,37.000000
2011-01-08,09,45.000000,65.000000,52.000000,19.000000,46.000000,29.000000,,25.000000,51.000000
2011-01-08,10,53.000000,80.000000,48.000000,16.000000,47.000000,29.000000,,23.000000,78.000000
2011-01-08,11,28.000000,87.000000,50.000000,12.000000,28.000000,36.000000,,22.000000,90.000000
2011-01-08,12,11.000000,56.000000,44.000000,12.000000,16.000000,37.000000,,15.000000,31.000000
2011-01-08,13,10.000000,15.000000,23.000000,9.000000,13.000000,18.000000,,11.000000,8.000000
2011-01-08,14,9.000000,13.000000,21.000000,10.000000,13.000000,8.000000,,11.000000,9.000000
2011-01-08,15,13.000000,12.000000,23.000000,11.000000,12.000000,10.000000,,11.000000,9.000000
2011-01-08,16,8.000000,13.000000,25.000000,10.000000,12.000000,9.000000,,11.000000,11.000000
2011-01-08,17,12.000000,16.000000,28.000000,12.000000,12.000000,11.000000,,12.000000,14.000000
2011-01-08,18,18.000000,21.000000,36.000000,23.000000,18.000000,12.000000,,20.000000,19.000000
2011-01-08,19,27.000000,22.000000,35.000000,27.000000,23.000000,19.000000,,32.000000,11.000000
2011-01-08,20,33.000000,18.000000,33.000000,28.000000,23.000000,15.000000,,29.000000,18.000000
2011-01-08,21,27.000000,26.000000,30.000000,25.000000,23.000000,17.000000,,26.000000,16.000000
2011-01-08,22,17.000000,26.000000,28.000000,24.000000,28.000000,21.000000,,24.000000,11.000000
2011-01-08,23,18.000000,19.000000,31.000000,25.000000,30.000000,14.000000,,25.000000,7.000000
2011-01-09,00,29.000000,23.000000,32.000000,23.000000,30.000000,14.000000,,25.000000,18.000000
2011-01-09,01,32.000000,27.000000,35.000000,22.000000,29.000000,17.000000,,23.000000,27.000000
2011-01-09,02,31.000000,27.000000,32.000000,21.000000,28.000000,22.000000,,23.000000,24.000000
2011-01-09,03,29.000000,26.000000,32.000000,19.000000,28.000000,20.000000,,21.000000,17.000000
2011-01-09,04,27.000000,26.000000,31.000000,14.000000,29.000000,21.000000,,21.000000,26.000000
2011-01-09,05,31.000000,24.000000,33.000000,20.000000,29.000000,22.000000,,23.000000,27.000000
2011-01-09,06,30.000000,24.000000,32.000000,19.000000,31.000000,21.000000,,23.000000,29.000000
2011-01-09,07,31.000000,25.000000,32.000000,19.000000,30.000000,23.000000,,24.000000,30.000000
2011-01-09,08,31.000000,36.000000,43.000000,22.000000,36.000000,20.000000,,26.000000,25.000000
2011-01-09,09,34.000000,48.000000,50.000000,27.000000,36.000000,20.000000,,39.000000,22.000000
2011-01-09,10,59.000000,36.000000,45.000000,23.000000,34.000000,19.000000,,34.000000,30.000000
2011-01-09,11,25.000000,38.000000,36.000000,19.000000,37.000000,21.000000,,27.000000,41.000000
2011-01-09,12,6.000000,25.000000,29.000000,12.000000,14.000000,21.000000,,9.000000,22.000000
2011-01-09,13,5.000000,11.000000,20.000000,8.000000,11.000000,11.000000,,6.000000,6.000000
2011-01-09,14,7.000000,10.000000,17.000000,8.000000,11.000000,5.000000,,7.000000,5.000000
2011-01-09,15,5.000000,9.000000,17.000000,8.000000,10.000000,5.000000,,7.000000,6.000000
2011-01-09,16,6.000000,10.000000,18.000000,12.000000,12.000000,6.000000,,10.000000,6.000000
2011-01-09,17,7.000000,10.000000,20.000000,16.000000,14.000000,6.000000,,12.000000,7.000000
2011-01-09,18,17.000000,19.000000,29.000000,26.000000,22.000000,14.000000,,19.000000,11.000000
2011-01-09,19,25.000000,29.000000,33.000000,25.000000,32.000000,23.000000,,25.000000,19.000000
2011-01-09,20,27.000000,30.000000,36.000000,26.000000,33.000000,24.000000,,30.000000,20.000000
2011-01-09,21,27.000000,30.000000,40.000000,28.000000,29.000000,23.000000,,30.000000,36.000000
2011-01-09,22,32.000000,33.000000,39.000000,26.000000,34.000000,27.000000,,29.000000,35.000000
2011-01-09,23,37.000000,32.000000,38.000000,23.000000,34.000000,27.000000,,28.000000,34.000000
2011-01-10,00,33.000000,31.000000,38.000000,23.000000,32.000000,27.000000,,27.000000,34.000000
2011-01-10,01,23.000000,28.000000,36.000000,24.000000,31.000000,26.000000,,26.000000,21.000000
2011-01-10,02,31.000000,27.000000,33.000000,24.000000,28.000000,24.000000,,25.000000,22.000000
2011-01-10,03,32.000000,26.000000,32.000000,21.000000,28.000000,22.000000,,23.000000,26.000000
2011-01-10,04,30.000000,24.000000,31.000000,19.000000,29.000000,22.000000,,23.000000,32.000000
2011-01-10,05,33.000000,25.000000,32.000000,21.000000,30.000000,21.000000,,26.000000,31.000000
2011-01-10,06,37.000000,26.000000,34.000000,21.000000,32.000000,23.000000,,24.000000,33.000000
2011-01-10,07,36.000000,31.000000,39.000000,22.000000,35.000000,24.000000,,26.000000,34.000000
2011-01-10,08,35.000000,38.000000,44.000000,28.000000,42.000000,27.000000,,35.000000,33.000000
2011-01-10,09,49.000000,44.000000,59.000000,29.000000,58.000000,29.000000,,54.000000,39.000000
2011-01-10,10,71.000000,49.000000,61.000000,29.000000,76.000000,28.000000,,41.000000,66.000000
2011-01-10,11,60.000000,39.000000,44.000000,30.000000,68.000000,21.000000,,31.000000,72.000000
2011-01-10,12,35.000000,45.000000,38.000000,10.000000,31.000000,30.000000,,17.000000,30.000000
2011-01-10,13,29.000000,37.000000,25.000000,11.000000,20.000000,21.000000,,15.000000,17.000000
2011-01-10,14,10.000000,29.000000,25.000000,13.000000,14.000000,17.000000,,14.000000,17.000000
2011-01-10,15,19.000000,25.000000,25.000000,11.000000,14.000000,21.000000,,15.000000,10.000000
2011-01-10,16,9.000000,17.000000,24.000000,28.000000,18.000000,14.000000,,18.000000,10.000000
2011-01-10,17,16.000000,18.000000,27.000000,33.000000,22.000000,13.000000,,21.000000,13.000000
2011-01-10,18,46.000000,36.000000,49.000000,46.000000,39.000000,29.000000,,40.000000,35.000000
2011-01-10,19,59.000000,52.000000,58.000000,53.000000,53.000000,42.000000,,47.000000,52.000000
2011-01-10,20,62.000000,52.000000,56.000000,47.000000,53.000000,43.000000,,48.000000,47.000000
2011-01-10,21,55.000000,49.000000,54.000000,44.000000,51.000000,42.000000,,46.000000,44.000000
2011-01-10,22,50.000000,47.000000,52.000000,43.000000,52.000000,40.000000,,45.000000,49.000000
2011-01-10,23,35.000000,44.000000,50.000000,41.000000,50.000000,39.000000,,42.000000,42.000000
2011-01-11,00,31.000000,40.000000,48.000000,41.000000,47.000000,33.000000,,39.000000,40.000000
2011-01-11,01,27.000000,37.000000,47.000000,38.000000,43.000000,33.000000,,35.000000,34.000000
2011-01-11,02,30.000000,35.000000,45.000000,31.000000,42.000000,33.000000,,36.000000,32.000000
2011-01-11,03,24.000000,32.000000,46.000000,25.000000,40.000000,32.000000,,34.000000,25.000000
2011-01-11,04,34.000000,30.000000,41.000000,21.000000,41.000000,31.000000,,30.000000,17.000000
2011-01-11,05,31.000000,30.000000,43.000000,25.000000,43.000000,31.000000,,30.000000,27.000000
2011-01-11,06,43.000000,30.000000,44.000000,31.000000,45.000000,34.000000,,32.000000,34.000000
2011-01-11,07,40.000000,34.000000,47.000000,35.000000,45.000000,35.000000,,34.000000,40.000000
2011-01-11,08,45.000000,42.000000,48.000000,36.000000,54.000000,34.000000,,38.000000,45.000000
2011-01-11,09,73.000000,57.000000,49.000000,40.000000,64.000000,28.000000,,44.000000,57.000000
2011-01-11,10,96.000000,47.000000,47.000000,29.000000,47.000000,25.000000,,57.000000,59.000000
2011-01-11,11,71.000000,30.000000,41.000000,27.000000,38.000000,21.000000,,41.000000,67.000000
2011-01-11,12,52.000000,32.000000,39.000000,16.000000,35.000000,21.000000,,23.000000,67.000000
2011-01-11,13,35.000000,33.000000,28.000000,13.000000,25.000000,20.000000,,14.000000,34.000000
2011-01-11,14,33.000000,27.000000,25.000000,14.000000,20.000000,19.000000,,12.000000,22.000000
2011-01-11,15,31.000000,24.000000,26.000000,10.000000,16.000000,16.000000,,10.000000,17.000000
2011-01-11,16,34.000000,26.000000,24.000000,8.000000,15.000000,18.000000,,13.000000,15.000000
2011-01-11,17,27.000000,46.000000,30.000000,19.000000,21.000000,20.000000,,21.000000,30.000000
2011-01-11,18,47.000000,73.000000,74.000000,42.000000,52.000000,38.000000,,50.000000,53.000000
2011-01-11,19,60.000000,72.000000,81.000000,58.000000,72.000000,49.000000,,66.000000,59.000000
2011-01-11,20,58.000000,62.000000,80.000000,62.000000,72.000000,58.000000,,66.000000,63.000000
2011-01-11,21,62.000000,64.000000,77.000000,63.000000,69.000000,65.000000,,62.000000,53.000000
2011-01-11,22,59.000000,66.000000,68.000000,44.000000,61.000000,48.000000,,57.000000,54.000000
2011-01-11,23,60.000000,58.000000,53.000000,22.000000,56.000000,29.000000,,45.000000,60.000000
2011-01-12,00,60.000000,50.000000,49.000000,24.000000,50.000000,17.000000,,36.000000,54.000000
2011-01-12,01,57.000000,45.000000,33.000000,13.000000,45.000000,11.000000,,17.000000,40.000000
2011-01-12,02,50.000000,41.000000,28.000000,10.000000,35.000000,13.000000,,11.000000,20.000000
2011-01-12,03,46.000000,38.000000,26.000000,8.000000,31.000000,7.000000,,10.000000,23.000000
2011-01-12,04,37.000000,36.000000,24.000000,13.000000,32.000000,9.000000,,9.000000,22.000000
2011-01-12,05,39.000000,35.000000,31.000000,15.000000,37.000000,17.000000,,14.000000,26.000000
2011-01-12,06,37.000000,36.000000,38.000000,21.000000,39.000000,22.000000,,24.000000,35.000000
2011-01-12,07,29.000000,39.000000,39.000000,23.000000,40.000000,27.000000,,29.000000,36.000000
2011-01-12,08,37.000000,41.000000,39.000000,22.000000,39.000000,26.000000,,24.000000,35.000000
2011-01-12,09,31.000000,31.000000,28.000000,17.000000,32.000000,17.000000,,18.000000,24.000000
2011-01-12,10,26.000000,17.000000,21.000000,12.000000,24.000000,11.000000,,11.000000,14.000000
2011-01-12,11,26.000000,13.000000,19.000000,14.000000,21.000000,8.000000,,11.000000,12.000000
2011-01-12,12,27.000000,14.000000,20.000000,12.000000,19.000000,10.000000,,10.000000,13.000000
2011-01-12,13,29.000000,14.000000,19.000000,14.000000,23.000000,12.000000,,13.000000,14.000000
2011-01-12,14,30.000000,16.000000,19.000000,13.000000,20.000000,11.000000,,12.000000,15.000000
2011-01-12,15,31.000000,11.000000,20.000000,13.000000,20.000000,10.000000,,11.000000,15.000000
2011-01-12,16,32.000000,16.000000,22.000000,14.000000,21.000000,11.000000,,13.000000,14.000000
2011-01-12,17,31.000000,21.000000,22.000000,22.000000,27.000000,15.000000,,20.000000,19.000000
2011-01-12,18,54.000000,40.000000,43.000000,40.000000,54.000000,27.000000,,39.000000,44.000000
2011-01-12,19,86.000000,62.000000,62.000000,41.000000,71.000000,46.000000,,54.000000,64.000000
2011-01-12,20,76.000000,62.000000,64.000000,38.000000,68.000000,47.000000,,53.000000,55.000000
