2014-01-09,14,0.410000,0.660000,,0.540000,0.350000,0.470000,0.170000,0.440000,0.310000
2014-01-09,15,0.240000,0.490000,,0.550000,0.300000,0.500000,0.170000,0.520000,0.320000
2014-01-09,16,0.170000,0.440000,,0.610000,0.320000,0.390000,0.170000,0.550000,0.280000
2014-01-09,17,,0.410000,,0.530000,0.310000,0.450000,0.130000,0.610000,0.320000
2014-01-09,18,,0.450000,,0.530000,0.420000,0.560000,0.220000,0.610000,0.440000
2014-01-09,19,,1.570000,,0.840000,0.460000,1.490000,0.340000,0.670000,0.700000
2014-01-09,20,,2.260000,,1.160000,0.590000,2.290000,1.230000,1.020000,1.460000
2014-01-09,21,,2.010000,,1.050000,0.490000,1.800000,1.020000,2.250000,0.950000
2014-01-09,22,,2.150000,,1.030000,0.480000,1.820000,1.390000,1.910000,1.320000
2014-01-09,23,,2.170000,,0.810000,0.340000,1.570000,1.230000,2.210000,1.240000
2014-01-10,00,0.810000,1.110000,,0.680000,0.340000,1.580000,0.810000,1.470000,1.300000
2014-01-10,01,0.340000,1.480000,,0.780000,0.790000,1.040000,1.240000,1.090000,1.470000
2014-01-10,02,0.190000,1.520000,,1.210000,1.400000,0.910000,1.440000,0.950000,1.600000
2014-01-10,03,0.080000,1.060000,,0.870000,1.130000,0.780000,1.940000,0.950000,1.620000
2014-01-10,04,0.280000,0.990000,,0.700000,0.970000,0.730000,1.490000,0.860000,1.040000
2014-01-10,05,0.290000,1.100000,,0.560000,0.780000,1.180000,1.640000,0.990000,1.610000
2014-01-10,06,0.420000,1.700000,,0.910000,1.540000,2.960000,1.760000,1.180000,1.610000
2014-01-10,07,0.810000,1.780000,,1.260000,2.900000,3.200000,1.810000,2.260000,2.190000
2014-01-10,08,2.200000,4.900000,,2.980000,3.080000,3.550000,3.520000,3.600000,4.120000
2014-01-10,09,2.770000,5.370000,,5.540000,3.240000,1.980000,5.440000,3.820000,5.670000
2014-01-10,10,1.710000,3.610000,,4.450000,2.290000,0.950000,2.630000,2.050000,3.000000
2014-01-10,11,1.570000,0.990000,,2.070000,1.600000,0.760000,1.050000,1.250000,2.020000
2014-01-10,12,1.570000,0.930000,,1.440000,0.840000,0.650000,0.580000,0.800000,1.980000
2014-01-10,13,0.900000,0.840000,,0.990000,0.890000,0.750000,0.340000,0.790000,1.350000
2014-01-10,14,0.310000,0.990000,,0.720000,0.480000,0.940000,0.330000,0.530000,0.470000
2014-01-10,15,0.210000,0.810000,,0.620000,0.370000,0.680000,0.370000,0.610000,0.470000
2014-01-10,16,0.140000,0.480000,,0.630000,0.400000,0.440000,0.250000,0.580000,0.370000
2014-01-10,17,0.140000,0.380000,,0.600000,0.390000,0.530000,0.240000,0.640000,0.410000
2014-01-10,18,0.170000,0.570000,,0.710000,0.560000,0.700000,0.310000,0.650000,0.500000
2014-01-10,19,0.340000,0.880000,,0.780000,0.630000,1.160000,0.480000,0.590000,0.800000
2014-01-10,20,0.610000,2.510000,,1.140000,0.780000,2.330000,0.690000,1.200000,1.060000
2014-01-10,21,0.950000,4.010000,,2.000000,1.390000,1.620000,1.060000,1.740000,1.990000
2014-01-10,22,0.760000,2.100000,,2.180000,1.260000,1.020000,0.910000,1.720000,2.230000
2014-01-10,23,0.580000,1.800000,,2.430000,2.090000,1.970000,1.210000,1.880000,2.360000
2014-01-11,00,0.560000,2.360000,,2.390000,1.030000,1.100000,1.520000,1.540000,2.650000
2014-01-11,01,0.490000,2.190000,,2.010000,1.790000,1.560000,1.190000,1.960000,2.530000
2014-01-11,02,0.590000,1.450000,,1.860000,1.750000,1.960000,1.250000,1.620000,2.400000
2014-01-11,03,0.530000,1.140000,,0.920000,1.000000,0.680000,1.260000,1.490000,1.040000
2014-01-11,04,0.690000,1.500000,,0.870000,0.940000,0.750000,1.680000,1.240000,1.300000
2014-01-11,05,0.400000,1.510000,,1.000000,0.970000,1.070000,1.150000,1.020000,1.430000
2014-01-11,06,0.450000,0.850000,,1.200000,0.950000,1.610000,1.130000,0.870000,0.730000
2014-01-11,07,0.430000,1.450000,,1.580000,1.340000,2.030000,1.500000,1.060000,1.130000
2014-01-11,08,0.830000,1.930000,,2.140000,1.950000,1.570000,1.140000,1.250000,1.530000
2014-01-11,09,1.400000,1.560000,,2.820000,2.700000,1.410000,2.150000,1.250000,2.510000
2014-01-11,10,1.480000,1.660000,,2.920000,2.890000,0.900000,2.100000,1.730000,2.080000
2014-01-11,11,1.470000,1.100000,,1.840000,1.860000,1.730000,1.910000,2.150000,1.450000
2014-01-11,12,1.960000,1.570000,,1.770000,2.050000,1.400000,1.620000,1.340000,1.680000
2014-01-11,13,1.680000,1.560000,,1.470000,1.210000,0.770000,0.730000,1.020000,1.040000
2014-01-11,14,1.150000,0.600000,,1.120000,0.860000,0.830000,0.820000,0.840000,0.600000
2014-01-11,15,0.810000,0.510000,,1.250000,0.910000,0.740000,0.810000,1.060000,0.550000
2014-01-11,16,0.780000,0.490000,,1.170000,0.810000,0.770000,0.460000,1.210000,0.580000
2014-01-11,17,0.710000,0.420000,,1.300000,0.820000,0.730000,0.540000,1.650000,0.530000
2014-01-11,18,0.510000,0.420000,,1.270000,0.760000,0.980000,0.580000,1.540000,0.470000
2014-01-11,19,0.720000,0.730000,,1.630000,0.890000,1.400000,0.750000,1.770000,0.940000
2014-01-11,20,0.870000,0.650000,,1.970000,1.580000,1.750000,1.150000,1.880000,1.390000
2014-01-11,21,1.550000,1.010000,,1.970000,1.770000,2.130000,1.230000,1.760000,1.540000
2014-01-11,22,1.490000,0.870000,,1.820000,2.590000,2.360000,2.000000,3.640000,2.120000
2014-01-11,23,1.940000,2.270000,,1.510000,2.060000,2.000000,3.370000,3.420000,1.640000
2014-01-12,00,1.600000,3.030000,,1.430000,1.530000,1.740000,3.340000,3.090000,1.880000
2014-01-12,01,0.950000,3.390000,,1.180000,2.910000,1.120000,2.860000,2.950000,2.750000
2014-01-12,02,0.830000,3.000000,,0.840000,3.500000,1.070000,2.570000,2.920000,1.620000
2014-01-12,03,0.500000,2.820000,,0.800000,2.100000,1.030000,2.550000,2.810000,1.030000
2014-01-12,04,0.280000,1.670000,,1.400000,1.570000,1.010000,2.720000,2.110000,1.690000
2014-01-12,05,0.790000,0.690000,,2.320000,1.800000,1.390000,1.860000,1.650000,1.750000
2014-01-12,06,0.310000,1.120000,,1.350000,1.860000,1.400000,2.930000,1.320000,1.300000
2014-01-12,07,0.610000,1.330000,,1.730000,2.310000,1.630000,2.360000,1.280000,1.800000
2014-01-12,08,1.370000,1.470000,,2.150000,2.610000,1.000000,2.460000,1.420000,2.180000
2014-01-12,09,0.780000,1.770000,,2.330000,2.220000,1.160000,2.360000,1.620000,2.290000
2014-01-12,10,0.860000,1.580000,,2.280000,2.180000,0.920000,2.230000,1.540000,2.280000
2014-01-12,11,0.660000,1.180000,,2.000000,2.120000,0.710000,1.890000,1.310000,1.570000
2014-01-12,12,0.950000,1.090000,,1.870000,1.490000,0.790000,1.000000,1.030000,1.050000
2014-01-12,13,0.330000,0.820000,,1.460000,0.910000,0.810000,0.860000,0.870000,0.830000
2014-01-12,14,0.550000,0.910000,,1.240000,0.530000,0.930000,0.340000,1.370000,0.860000
2014-01-12,15,0.000000,0.900000,,1.230000,0.520000,0.740000,0.220000,1.210000,1.080000
